uni,society,timestamp,caption,url
kcl,kclspace,2024-01-22T20:15:56.000Z,"In May 2027, NASA is launching its Nancy Grace Roman Space Telescope, which will look at the gaps between elongated groups of stars to help astronomers reveal dark matter! 

This will be done using globular clusters: sometimes stars can be stripped away from their globular clusters, causing ribbon-like streams of mostly gas and some stars. The gaps between these can possibly be caused by dark matter – there are a few streams in the Milky Way but astronomers want to look at globular cluster streams in other galaxies.

Roman will take a large snapshot of the Andromeda galaxy that isn't possible with any other telescope, and astronomers will be able to study globular cluster streams there. Dark matter is expected to interact with them, so the telescope team is developing a theoretical framework to determine where these streams originated and whether they'll be observable by the Roman. 

The second image is simulated, showing how much the Roman could capture in a single shot, and the image of the moon is provided for scale. 

For more information, check the link: https://www.nasa.gov/missions/roman-space-telescope/nasas-roman-to-search-for-signs-of-dark-matter-clumps/

1st image credit: NASA, Joseph Olmsted (STScI)

2nd image credit: NASA, NASA-GSFC, ASU, Robert Gendler DSS; Simulation: NASA, STScI, Benjamin F. Williams (UWashington)

———

#space #kclspace #astronomy #astrophysics #nasatelescope #nancygraceromanspacetelescope #globularclusterstreams #telescopephotography #astrophotography #esa #csa #spacex #isro #nasa #galaxy #milkywaygalaxy #andromedagalaxy #tidalstreams #darkmatter #astronomers",https://www.instagram.com/p/C2amVD0NasQ/
oxford,oxunistudents,2024-02-26T18:28:17.000Z,"Hello everyone, I hope you’re having a good start to week 7! We’re Oxford Entrepreneurs (@oxentrepreneurs) and we’re taking over the @oxunistudents account this week 🥳 

We’re the biggest entrepreneurship society in the UK with several thousand members 🚀 Society members are current undergraduate and postgraduate students at the @oxford_uni, MBAs, EMBAs, active alumni, faculty members and industry experts. 
Every term we organise various events such as panel discussions, pitch competitions, networking sessions, startup career fairs and workshops. 
Membership is free, so make sure to check out our events, no matter what your degree or experience is! 🙂
We also collaborate with other Oxford (and non-Oxford) societies and organisations and @enspireoxford 

Our committee members study for different degrees (bachelor’s, master’s, doctorate), so feel free to ask us any questions about entrepreneurship, life at Oxford, being a student or anything else! 🙌

🔝 Some photos from our events:
1. Pitch Competition: our judges and OE’s leadership team
2. Oxford Entrepreneurial Ecosystem event
3. Freshers’ Fair
4. OE Garage workshop - our company builder programme
5. AI and entrepreneurship
6. From humanities and social sciences to entrepreneurship
7. An evening with the European Space Agency and space startups
8. Social entrepreneurship and cultural heritage",https://www.instagram.com/p/C30h1MpIi6t/
oxford,sthildasoxfordjcr,2024-01-10T17:17:12.000Z,And just like that we are back! We hope everyone had a restful holiday! Here’s the new term card for Hilary - lots of exciting events to look forward to!,https://www.instagram.com/p/C17YVdrItLO/
oxford,ox.west,2024-02-20T12:31:53.000Z,Come along to wine and paint night with @wie_oxford ‼️ and meet a lovely community of undergrad engineers and women* in STEM 🩷💜 — wine and art supplies will be provided. Sign up through the link in our bio!,https://www.instagram.com/p/C3kcRrQoZO4/
oxford,oxfordmexsoc,2023-10-14T12:05:36.000Z,"¡Gracias a todos los que nos acompañaron este año y bienvenidos a todos los nuevos estudiantes! 🎓

Tendremos Freshers' drinks con nuestro co-presidente este Domingo ¡Ahí los esperamos! 👏",https://www.instagram.com/p/CyYOuOiqx0W/
kcl,kcllibdems,2024-01-20T12:25:27.000Z,"SIGN-UP IN BIO! Join us for our first speaker event of the year!! The MP candidate for Carshalton and Wallington, one of the main Lib Dem target seats. We’ll be hearing from Bobby Dean about the strategy to win in a Tory/Lib Dem marginal🔸

As usual we’ll all be headed to the pub after for more informal discussions🍻 Let us know if you have any questions about the event and hope to see you all there!",https://www.instagram.com/p/C2Um5ZpMR6K/
oxford,pembrokentz,2023-10-12T16:20:43.000Z,some highlights from our first bop 🕺🤩🥵,https://www.instagram.com/p/CyTiU_yIYST/
ucl,uclmaths,2023-10-05T17:07:37.000Z,"🎲BOARD GAME SOCIAL🎲

Come and join us for a BOARD GAME SOCIAL next Wednesday in IOE!

We'll provide our own games, but feel free to bring your favourites along too🤗",https://www.instagram.com/p/CyBmIZFNhwX/
lse,lsesu.azsoc,2023-02-01T16:03:29.000Z,"Hey everyone, hope you’ve all had a pleasant break! To kick start this year, we will be hosting our first event on 4th February 12 PM at MAR.1.08. Titled ‘Working in Azerbaijan’ the event will include a guest speaker, Huseyn Iskandarli, who is an LSE Alumni, working as a business analyst at McKinsey in Azerbaijan. This event provides an opportunity to gain insight into the work-life in both Azerbaijan and McKinsey, as well as offering a chance to have your queries answered. Please fill out the google forms (link in bio) to confirm attendance, we look forward to seeing you there! 🤗",https://www.instagram.com/p/CoIDPc_tC_5/
kcl,doctorsdomindkcl,2023-11-10T09:51:03.000Z,Introducing another member to our committee for 2023/24! Meet one of our events officers - Iyinoluwa! 🎤🧠,https://www.instagram.com/p/CzdgyeJNkRr/
oxford,oxfordwheelchairbasketball,2023-12-05T19:52:03.000Z,"Day 5 of '24 Reasons to Join Wheelchair Basketball in the New Year'!

Any adult can join, regardless of age or background. Currently our team has an age span of 50 years, so it is never too late to give it a go, either recreationally or competitively!

(Currently we can only admit 18+ peoples, as we are not licensed as a youth club, but will advertise anything in the local area that is open for young people).",https://www.instagram.com/p/C0e9cMPqusQ/
oxford,singinside,2023-09-29T15:07:13.000Z,"We're super excited to introduce Lucy, our new programme manager! 🌟

Lucy will be working to oversee our day-to-day activity, supporting local committees to organise workshops, recruit volunteers and ensure our high-quality and inspirational workshops are resourced by inspiring musical leaders based all over the country. At the moment Lucy is working on building our presence in the North West and developing new student committees, as well as recruiting new freelance musical leaders. Lucy has a background in university and community work and we're so happy she has joined the team.

Drop us a DM or email Lucy on lucy@singinside.org if you want to find out more, would like to volunteer with us, or want to find out more about getting Sing Inside going in your local area!

#team #volunteer #community #localcharity",https://www.instagram.com/p/Cxx7lMHIUtf/
lse,lsesu_nepsoc,2023-10-19T19:52:36.000Z,"…aaand that’s our first LSE Nepsoc event of this year done! 🥰

Thanks to everyone who came and hopefully see you soon to everyone who couldn’t make it ❤️ We had a great time & can’t wait to make more memories together!

Look out for more socials like this soon 👀",https://www.instagram.com/p/Cyl8JCXgO_f/
lse,lsesu_hkpass,2024-02-28T16:30:07.000Z,"[LSESU HKPASS Social Service Flagship]✨

On behalf of LSESU HKPASS, we are thrilled to invite you all to our 2024 Charity Talent Show - ""Hope for Future"" Performance Night on March 8th 6-8 pm at LSE! Come join us to showcase your talent, or watch all sorts of talented acts of our performers from universities across London! Food and beverages will also be provided. All the proceeds (less cost) will be donated to HandsOn Hong Kong as part of our Fundraising Week.

We are now recruiting talented performers, and audiences to come watch the show.

If you would like to come as audience:

Tickets are £9 for Members, £10 for LSE students and £11 for Non-LSE students. Sign up through the link in bio to register your interest! Tickets are sold on a first-come-first-service basis so please sign up as soon as possible.

Please sign up through the link: 
https://forms.gle/bJkx6jUN7SqczkHv7

Performers do not need to buy a ticket to come, any performance is welcome and appreciated. 

Sign up link in bio: 
https://forms.gle/6FuKGwqPQ93DH8kQ6
 
If you have any enquiries, please do not hesitate to contact our Producers Krista @krlista or Sophie @sop_hieleehi",https://www.instagram.com/p/C35d5gBIt9i/
oxford,oxuniconservatives,2024-02-20T16:47:34.000Z,"Join us at University College on Friday for OUCA's classic, suave black tie event: Wine, Cheese and Poker.

Arrive in splendour for a refined night of delicious cheese, high quality wine the finest games of Poker.",https://www.instagram.com/p/C3k5iVKMRgw/
kcl,westminsterpaksoc,2023-11-17T11:38:14.000Z,"London Paksoc Boat Party was litttt! 🔥🔥🔥 

Thank you @londonpaksoc and @pakistanstudentsunion for hosting it!!

#nodrama #purevibes #london #paksoc #westminster #kcl #kings #lse #qm #imperial #ucl #greenwich #uel #ual #surrey #essex #kingston #herts #brunel",https://www.instagram.com/p/CzvuA8ut7Qs/
lse,lsesu_foodcycle,2021-09-26T14:52:31.000Z,Come to our first social with Sustainable Futures tomorrow! :) @The Three Tuns,https://www.instagram.com/p/CUSfOPotdps/
lse,lseirish,2017-11-13T11:33:07.000Z,Lots of events coming up! Tonight we have our Meet + Greet and Wider Committee elections in NAB.2.13 at 6 pm. You can also join us in Tuns tomorrow from 7:30 pm onwards to watch Ireland take on Denmark in the second leg of their World Cup qualifiers 🇮🇪 ⚽️,https://www.instagram.com/p/BbbxLgVF8rW/
kcl,kcl.robotics,2023-12-09T11:23:30.000Z,"A sum up of our exciting robotic arm series!

Here students could learn from basics steps how to program, design, print and assemble a robotic arm🤖

We hope you all have enjoyed it and if you have any ideas for future projects please leave a comment below!

#robotics #kingscollege #kclsu #roboticarm #tech",https://www.instagram.com/p/C0oV2WENlZ-/
ucl,uclbridgesoc,2024-01-28T22:53:40.000Z,,https://www.instagram.com/p/C2qVJkMIUHR/
kcl,kclstorytellingsociety,2021-10-25T16:28:00.000Z,"🎃🎃 Both? Both is good 👻👻

EDIT!! It’s on the 26th! 

We’re back with some more Collab Action!!! This time we have a join event with KCL Creative Writing Society so we’re calling all the writers in!! 

Bring a scary story with you and you just may win a prize!!! 

Can’t wait to see you there!!! DM for any questions or queries :)",https://www.instagram.com/p/CVdVNDKgsSo/
oxford,theoxfordblue,2023-11-23T09:58:32.000Z,"“For many, these bridging programmes are heralded as a lifeline for state school students, offering an opportunity to acclimate to the rigorous academic environment of Oxford. Yet, my experience has left me questioning their true purpose.”

Nina Savedra critiques the limitations of bridging programmes for underrepresented students at Oxford and calls for a system redesign.

Read this article through the link in our bio. 

Illustration by Anna Payman.",https://www.instagram.com/p/Cz-_-ptIi4I/
lse,lsesu.eie,2023-09-11T05:31:56.000Z,"Introducing…💫

Hibah, Communications officer, 3rd year ir and history, and I’m looking forward to helping create a more inclusive society which meets the needs of a wider student body！",https://www.instagram.com/p/CxCjcGhPtPS/
kcl,kclbiotechsynbio,2024-01-05T19:44:06.000Z,Starts from 15th Jan 2024!,https://www.instagram.com/p/C1uxLBgttG9/
kcl,kadencevox,2024-01-30T20:27:52.000Z,ICCA debut completed! We had a wonderful day surrounded by so many talented and welcoming people. Thank you to @varsityvocals and the production team for making it possible and a huge congrats to @theoxfordgargoyles @nth.harmonic for getting through to the UK finals! ❤️,https://www.instagram.com/p/C2vODhZofdr/
kcl,kcleuropeansociety,2023-12-01T20:23:55.000Z,"EU-UK relations have been on everyone’s mind….
So we decided to host an event with two experts! 
Belgian MEP Geert Bourgeois and European Foreign Policy researcher Dr. Ben Jones will come together for a discussion on the EU and EU-UK Relations which will be followed by a Q&A

🗓️ Tuesday 6 December 15:00 - 17:00
📍 Lecture Theatre, K2.41 King’s Building
🎟️ Free Tickets will be available through our Linktree

See you there! 🇪🇺 🇬🇧",https://www.instagram.com/p/C0Ut6Cct2GY/
cambridge,beadedparakeet,2023-12-09T18:27:49.000Z,"Save the date. Varsity. Feb 3rd, 2024.",https://www.instagram.com/p/C0pGvRertCJ/
ucl,uclstudentsocialistalternative,2023-11-21T09:11:37.000Z,"Share widely! ⚧️✊🏻🚩

Walkout for trans rights this Friday! Swipe to sign the petition. 

📅 Friday, 24 November
📍 UCL Main Quad",https://www.instagram.com/p/Cz5xBL6IajA/
lse,lsesuvalueinvesting,2022-11-07T12:45:04.000Z,"Hi guys, hope everyone is doing well!

We would like to invite you guys to a stock pitch report crash course on Wednesday, at 19 UK time. Our plan with this event is to give you guys a run-down of what to expect when building a report, from sourcing an idea, to the basics of the report down to the nitty gritty. Your chief organiser and head of research will be presenting.

This is not a formal, LSESU event since it is online and has been planned at rather short notice. This is an informal gathering, which is marked by a presentation.

It will be completely online unfortunately (yes, we know - pretty unfortunate but we’ll continue to look to avoid it in the future). 

Shoot us a message for the Zoom link when the time comes!",https://www.instagram.com/p/CkqQK7YNRU_/
